label,adult_mortality,infant_deaths,alcohol,pct_expenditure,hep_b,measles,bmi,under_5_deaths,polio,total_expenditure,diptheria,hiv_aids,gdp,population,thinness_119,thinness_59,income_comp,schooling
1,18.0,1,0.56,1040.629462,98.0,19,51.5,1,96.0,2.83,98.0,0.1,16784.34616,1332892.0,6.9,6.8,0.782,12.4
1,154.0,0,7.91,145.8401998,97.0,0,43.9,0,94.0,6.41,97.0,0.1,7365.666659,1332892.0,3.8,3.8,0.0,15.8
1,15.0,25,8.55,0.0,92.0,63,66.9,30,93.0,17.2,95.0,0.1,1524.41222,1332892.0,0.7,0.6,0.663,12.1
0,167.0,0,9.06,662.2663687,91.0,0,41.1,0,91.0,5.99,91.0,0.1,6764.722867,1332892.0,3.9,3.9,0.0,15.1
0,434.0,80,1.23,67.33378735,75.0,12598,18.5,117,71.0,6.87,8.0,16.2,369.1545359,29237.0,3.9,3.8,0.341,7.3
1,153.0,2,9.0,983.2518091,98.0,193,56.9,2,94.0,5.83,94.0,0.1,8297.483621,2246871.0,3.0,3.2,0.797,15.8
1,196.0,12,2.14,443.3248254,94.0,0,47.2,14,94.0,6.64,94.0,0.4,2825.5247,1463417.0,1.3,1.3,0.602,10.5
0,321.0,11,0.59,124.3789361,67.0,3863,39.6,14,62.0,6.79,68.0,1.4,588.3582595,61724.0,1.5,1.4,0.433,7.2
0,224.0,1,14.67,501.8056141,98.0,0,58.2,1,98.0,5.95,97.0,0.1,6376.183153,9527985.0,2.1,2.3,0.755,15.1
1,9.0,2,7.39,209.4875875,92.0,0,58.7,2,95.0,6.35,96.0,0.1,1526.87746,16491687.0,0.9,0.9,0.797,14.8
1,142.0,23,0.56,100.3638322,95.0,6399,48.2,27,97.0,5.22,97.0,0.1,1948.812275,3179285.0,6.5,6.4,0.561,9.6
0,24.0,0,12.1,76.36187737,94.0,1,58.1,0,9.0,5.67,94.0,0.1,676.966998,337775.0,3.1,3.1,0.792,16.3
0,42.0,13,4.21,9.758449266,92.0,142,21.1,18,49.0,3.44,35.0,3.2,133.494518,3116233.0,8.7,8.7,0.373,10.3
1,133.0,1,8.58,541.8243468,93.0,2,54.5,1,97.0,8.99,92.0,0.1,4129.758741,7411569.0,2.5,2.5,0.739,13.4
1,163.0,75,6.97,23.76370075,98.0,6,47.8,85,99.0,8.27,99.0,0.1,477.182746,186917361.0,3.2,3.1,0.694,13.8
1,1.0,2,6.37,584.0993429,92.0,1,56.1,2,96.0,7.34,96.0,0.1,4787.699532,15799542.0,1.0,1.0,0.775,14.0
0,25.0,0,4.47,418.9206608,83.0,0,51.1,0,84.0,6.78,83.0,0.6,3595.8855,498946.0,3.5,3.4,0.672,11.3
0,339.0,14,1.1,2.02964427,92.0,3578,16.6,22,63.0,4.35,64.0,5.1,26.3932935,497367.0,9.4,9.3,0.425,9.3
1,7.0,0,11.72,6386.95437,95.0,285,59.7,0,95.0,8.15,95.0,0.1,52567.52568,4576794.0,0.3,0.2,0.909,18.5
1,134.0,29,3.86,0.0,94.0,6582,13.4,35,97.0,6.4,96.0,0.1,1524.41222,1332892.0,14.6,15.5,0.641,11.7
1,144.0,2,9.5,79.41502672,98.0,13,55.5,3,99.0,6.2,99.0,0.1,821.251569,38165445.0,2.3,2.5,0.797,14.8
0,282.0,18,6.39,0.661540371,97.0,6,17.1,28,97.0,7.66,97.0,3.7,5.6687264,978169.0,6.7,6.6,0.438,10.4
1,132.0,1,3.36,70.54185252,48.0,216,47.5,2,74.0,8.49,75.0,0.1,928.18227,431.0,2.9,3.0,0.684,11.8
1,143.0,44,1.54,421.2956602,71.0,16244,53.5,54,85.0,4.95,85.0,0.1,4316.553895,6324121.0,5.3,5.2,0.641,10.7
1,124.0,7,0.81,0.0,84.0,22,51.3,9,83.0,3.55,8.0,0.1,1524.41222,2824893.0,6.4,6.2,0.648,11.8
1,16.0,22,0.03,0.0,99.0,538,53.6,26,99.0,8.2,99.0,0.1,1524.41222,1332892.0,7.8,8.0,0.735,12.9
0,24.0,0,0.9,25.31155956,83.0,0,42.1,0,9.0,7.83,89.0,0.1,88.874858,469885.0,1.3,1.3,0.465,8.3
1,68.0,0,11.88,4509.234803,46.0,443,58.9,0,94.0,8.76,94.0,0.1,48538.58776,456155.0,0.3,0.2,0.907,18.2
0,321.0,22,4.16,3.595980333,96.0,129,16.6,33,95.0,8.58,96.0,1.5,26.479973,94358.0,7.6,7.6,0.385,9.9
0,189.0,15,6.14,282.8364612,96.0,4519,2.9,18,98.0,3.58,98.0,0.6,2358.93629,64554952.0,9.1,9.3,0.666,11.8
1,76.0,2,8.0,6333.177967,14.0,6,61.3,2,93.0,9.57,93.0,0.1,36189.58838,32312.0,0.5,0.4,0.886,15.8
1,167.0,10,6.89,0.0,6.0,2392,54.7,12,81.0,4.93,65.0,0.1,1524.41222,1332892.0,1.7,1.7,0.684,11.0
0,382.0,30,3.97,0.0,92.0,0,42.6,48,92.0,5.67,92.0,3.3,1524.41222,7237276.0,3.3,3.4,0.0,0.0
0,168.0,219,0.01,3.395069781,92.0,4414,1.8,298,85.0,2.47,85.0,0.1,42.5981152,1341716.0,2.7,21.3,0.468,7.5
0,188.0,0,6.64,605.6286892,95.0,0,47.8,0,95.0,5.61,95.0,0.5,4516.24675,329192.0,3.5,3.4,0.7,12.4
1,187.0,0,5.64,989.1263558,86.0,0,55.5,0,86.0,5.93,86.0,0.1,8318.97692,531589.0,3.5,3.4,0.704,12.5
0,183.0,4,2.05,13.39092189,97.0,21,19.2,4,97.0,3.37,97.0,0.1,216.681584,19968.0,15.3,15.4,0.735,13.4
1,16.0,1,4.15,1185.412346,88.0,0,51.4,1,89.0,7.82,89.0,0.1,5245.187372,438794.0,2.0,1.9,0.727,12.6
0,155.0,26,0.46,71.11645,84.0,2724,45.7,30,93.0,4.44,96.0,0.1,1336.775376,29181832.0,6.7,6.5,0.53,8.5
1,12.0,3,1.37,53.08451654,99.0,2,54.7,3,99.0,5.63,99.0,0.1,431.9326,147336.0,6.3,6.3,0.701,14.3
1,66.0,1,10.76,8547.292357,94.0,65,62.9,1,92.0,8.78,92.0,0.1,49664.6854,212492.0,0.7,0.6,0.921,19.1
1,127.0,4,0.55,27.44252286,95.0,28,57.8,4,95.0,8.88,95.0,0.1,223.83787,5714111.0,3.9,3.8,0.73,13.8
0,332.0,49,4.58,41.60951275,92.0,2946,13.3,92,83.0,5.61,79.0,2.9,332.344351,12654621.0,1.7,1.3,0.0,3.8
1,18.0,0,9.8,1109.969508,91.0,0,58.9,0,92.0,6.55,92.0,0.1,11326.21947,297555.0,2.2,2.3,0.815,16.0
0,665.0,24,1.68,0.0,79.0,1483,25.5,39,78.0,7.1,78.0,43.5,547.3588785,12222251.0,11.0,11.2,0.434,9.8
1,168.0,0,3.94,479.9234077,97.0,7,28.0,0,97.0,4.47,97.0,0.1,5116.45424,1228254.0,7.7,7.6,0.704,13.0
1,18.0,0,3.0,21.2543002,89.0,0,65.6,0,94.0,5.31,95.0,0.1,154.68923,17461.0,0.2,0.2,0.64,12.1
1,79.0,2,7.7,3895.856308,92.0,6,59.3,2,88.0,9.37,88.0,0.1,24167.8431,31362.0,0.5,0.4,0.872,15.8
0,334.0,3,7.13,309.7834587,92.0,18,19.5,4,46.0,2.23,37.0,3.6,3577.176197,694611.0,1.2,1.1,0.554,8.4
0,189.0,177,0.05,43.17867291,63.0,14492,16.7,222,8.0,2.27,7.0,0.1,899.5556857,2175859.0,11.0,11.1,0.608,10.6
0,291.0,29,0.2,29.74734049,64.0,45,2.8,44,62.0,4.55,64.0,2.2,438.7513346,179417.0,8.2,8.2,0.38,8.3
1,93.0,2,7.57,954.9644887,92.0,0,57.4,2,92.0,6.69,91.0,0.1,7615.3468,1614764.0,0.9,1.0,0.79,14.6
1,15.0,0,14.21,2283.891796,94.0,8,52.5,1,96.0,9.54,99.0,0.1,15772.7334,1458821.0,0.7,0.6,0.789,15.8
0,24.0,11,3.69,0.0,57.0,58,15.5,15,56.0,4.14,57.0,0.2,1524.41222,1332892.0,9.9,9.9,0.503,9.0
1,72.0,1,9.69,6577.508136,92.0,4,55.8,1,96.0,9.6,96.0,0.1,41577.169,16319868.0,1.0,1.0,0.888,16.4
1,158.0,9,4.13,14.5887403,69.0,2,44.3,10,9.0,3.86,89.0,0.3,193.741571,12852755.0,1.6,1.5,0.67,12.4
1,59.0,0,7.53,12042.97366,92.0,0,57.8,0,97.0,8.75,97.0,0.1,68348.31817,311566.0,0.9,0.9,0.887,18.2
1,134.0,12,4.22,448.7670462,94.0,0,49.5,15,94.0,4.47,94.0,0.4,3171.49856,27949944.0,1.2,1.2,0.693,13.0
0,261.0,3,0.48,5.649123424,92.0,0,12.6,4,38.0,3.89,54.0,0.1,48.61552,923825.0,12.1,12.1,0.475,9.8
0,513.0,30,4.06,36.59114895,92.0,568,17.9,48,54.0,11.96,53.0,1.7,249.939542,4957216.0,9.9,1.0,0.306,7.2
0,37.0,24,7.01,39.44666715,95.0,129,15.4,38,95.0,6.83,95.0,7.1,287.931877,8991735.0,6.8,7.0,0.388,8.8
0,282.0,56,0.55,81.8405007,74.0,2,19.0,96,76.0,6.97,74.0,1.7,595.6368319,1367566.0,9.4,9.3,0.363,6.4
0,249.0,43,0.04,0.0,38.0,8536,32.7,58,61.0,5.0,61.0,0.1,1524.41222,1332892.0,14.0,13.9,0.457,8.2
0,37.0,11,0.84,12.05551997,63.0,1222,41.1,15,61.0,6.42,72.0,1.5,77.5773486,631479.0,1.4,1.4,0.446,7.9
0,191.0,0,6.25,365.799896,96.0,0,43.8,0,96.0,4.45,96.0,0.8,3933.332215,283277.0,3.6,3.5,0.695,12.8
0,26.0,0,0.53,30.46703899,95.0,0,75.7,0,95.0,1.42,99.0,0.1,1692.613277,14656.0,0.1,0.1,0.585,11.9
1,63.0,2,8.37,5228.821581,97.0,321,59.4,2,97.0,8.48,97.0,0.1,37698.78573,5843831.0,0.5,0.5,0.862,16.1
0,272.0,52,0.12,40.37835666,92.0,1317,16.5,102,68.0,6.76,67.0,1.3,354.8185998,15228525.0,11.2,11.0,0.298,4.0
1,9.0,0,1.95,1150.418063,99.0,5,54.8,0,99.0,3.8,99.0,0.1,12868.211,1332892.0,6.2,6.0,0.794,13.3
0,174.0,0,4.08,407.779262,97.0,777,26.9,0,99.0,4.15,99.0,0.1,4623.347642,121337.0,7.9,7.8,0.687,12.6
1,13.0,0,5.38,595.7306923,9.0,0,56.5,0,9.0,8.1,9.0,0.1,4383.59597,61525.0,2.2,2.2,0.751,13.2
0,181.0,0,7.24,69.63051047,96.0,0,45.0,0,97.0,4.76,96.0,0.6,4324.876427,29847.0,3.5,3.5,0.7,12.8
0,38.0,5,2.58,13.52999556,92.0,3526,19.6,8,69.0,5.41,64.0,5.0,393.3138244,135345.0,9.4,9.3,0.0,7.7
0,35.0,23,4.33,15.99415192,92.0,173,15.2,35,89.0,7.86,92.0,2.9,196.2472628,8212264.0,7.9,7.9,0.319,7.9
0,178.0,10,0.32,4.153362912,86.0,0,35.3,12,87.0,5.58,86.0,0.3,76.914128,739728.0,3.8,3.8,0.592,10.8
0,275.0,41,1.78,161.0106435,93.0,82,24.2,61,92.0,4.85,93.0,2.2,1224.41554,2329864.0,7.5,7.4,0.53,9.8
0,226.0,0,14.09,434.7985025,98.0,0,58.7,1,98.0,6.9,96.0,0.1,5176.172649,956765.0,2.1,2.2,0.771,15.4
0,144.0,3,0.01,295.1166511,96.0,0,54.6,3,95.0,4.6,95.0,0.1,4676.96753,1332892.0,5.6,5.4,0.74,16.0
0,441.0,29,3.91,5.379606465,77.0,44,2.7,44,75.0,1.29,77.0,1.9,46.3759178,6165372.0,8.7,8.7,0.367,8.3
1,77.0,0,9.42,318.5806628,94.0,0,61.2,1,98.0,9.34,98.0,0.1,2481.15781,112362.0,0.8,0.7,0.85,16.3
1,66.0,3,7.11,7313.175418,92.0,11015,25.9,4,98.0,8.6,98.0,0.1,39339.29757,12863.0,1.8,1.5,0.88,15.0
1,112.0,1,2.26,404.3879434,83.0,5,57.9,1,83.0,1.86,83.0,0.1,5334.93329,3235366.0,4.9,4.8,0.0,14.9
0,284.0,2,1.75,73.24150483,98.0,0,41.3,2,99.0,5.99,99.0,0.1,797.8377432,2496832.0,2.3,2.4,0.621,11.2
1,14.0,1,4.25,96.20557078,96.0,18,46.0,1,97.0,6.0,97.0,0.1,1326.97339,36173.0,2.1,2.1,0.662,10.6
0,323.0,2,0.95,92.4978948,92.0,79,28.6,2,49.0,5.37,53.0,4.3,781.2322196,732711.0,6.3,6.1,0.363,2.9
0,391.0,96,2.82,24.037942,92.0,11945,16.3,157,37.0,3.63,41.0,2.3,711.181716,17572649.0,1.5,1.5,0.401,5.5
1,64.0,0,7.14,2655.573684,86.0,1,66.6,0,72.0,8.15,72.0,0.1,21928.767,49379.0,0.7,0.7,0.813,14.6
0,416.0,9,2.26,0.0,92.0,1678,19.3,14,31.0,2.13,33.0,7.8,1524.41222,1332892.0,9.5,9.2,0.487,9.8
0,194.0,10,0.37,19.83672308,81.0,0,33.5,12,79.0,5.89,84.0,0.3,337.359236,6854176.0,3.8,3.9,0.572,10.6
0,218.0,4,3.41,0.0,99.0,8,37.5,4,98.0,5.57,99.0,0.1,1524.41222,1332892.0,3.4,3.4,0.609,12.5
1,89.0,3,9.18,0.0,92.0,11,26.7,3,9.0,4.96,88.0,0.1,1524.41222,1332892.0,1.6,1.0,0.663,12.1
0,2.0,0,9.87,373.2605532,98.0,19,56.9,0,92.0,6.46,94.0,0.1,3297.35471,3499536.0,3.4,3.4,0.745,14.0
0,165.0,17,4.43,404.4205858,8.0,3,47.5,21,83.0,5.96,8.0,0.1,2395.856551,498899.0,2.5,2.3,0.653,11.4
1,11.0,1,1.72,2598.842827,92.0,53,56.0,1,94.0,2.72,94.0,0.1,31311.35936,1332892.0,5.3,5.0,0.803,12.1
0,378.0,24,5.72,11.22655347,83.0,2,13.8,38,76.0,7.1,83.0,4.8,127.4296648,7182451.0,8.4,8.4,0.279,5.2
1,86.0,0,10.25,640.3560918,94.0,64,6.9,1,99.0,9.25,98.0,0.1,4443.83131,16257.0,0.8,0.8,0.871,15.8
1,9.0,0,12.03,337.1023516,96.0,3,57.3,0,96.0,1.42,96.0,0.1,2363.97161,1568247.0,0.7,0.5,0.809,16.0
0,613.0,43,1.08,4.375316094,84.0,167,15.2,70,85.0,6.35,84.0,24.2,26.152517,12336687.0,7.6,7.5,0.362,10.3
0,162.0,0,3.62,310.6117683,54.0,0,68.9,0,26.0,4.45,55.0,0.1,2351.33814,178781.0,0.2,0.2,0.665,12.4
1,161.0,1,3.59,16.97511622,99.0,0,46.3,1,99.0,4.7,99.0,1.9,482.24762,2744673.0,1.9,1.7,0.706,12.4
1,82.0,0,13.24,675.2134725,92.0,584,53.6,0,86.0,7.5,86.0,0.1,4117.15532,3996521.0,0.3,0.2,0.87,16.8
1,146.0,5,1.69,72.4280894,32.0,65,15.6,5,98.0,3.95,99.0,0.1,989.4547732,1983.0,15.4,15.5,0.697,12.7
1,74.0,2,11.2,869.790735,88.0,1607,6.4,3,94.0,1.93,95.0,0.1,4681.32796,8274983.0,1.1,1.1,0.912,16.8
0,192.0,18,3.52,0.0,92.0,0,25.2,25,93.0,5.67,56.0,0.1,1524.41222,1332892.0,6.0,6.0,0.663,12.1
0,183.0,20,2.73,119.4571154,99.0,117,4.7,23,99.0,5.34,99.0,0.2,1377.8214,285624.0,3.0,3.1,0.657,11.9
0,213.0,3,2.77,440.6027042,89.0,0,49.4,3,89.0,7.19,89.0,0.2,2835.281237,628961.0,1.9,1.8,0.644,12.7
0,21.0,16,2.41,25.25040918,92.0,0,41.7,20,82.0,6.71,82.0,0.3,171.771491,1228848.0,1.5,1.5,0.553,8.8
0,523.0,112,10.42,2.690897842,29.0,49871,13.6,181,57.0,7.78,57.0,10.0,24.2423229,2571848.0,6.8,6.8,0.404,11.0
1,138.0,3,2.31,191.7267589,99.0,79,19.8,4,99.0,3.43,99.0,0.1,2819.511161,2119.0,15.3,15.3,0.739,13.5
0,176.0,0,1.24,171.1373611,66.0,101,42.6,0,67.0,3.52,7.0,0.1,1353.934819,193956.0,1.7,1.6,0.0,10.2
0,37.0,46,0.47,4.982900401,24.0,165,16.7,80,32.0,3.31,24.0,4.4,84.455939,1152786.0,9.6,9.5,0.343,6.3
0,285.0,25,1.13,7.106997355,7.0,210,2.5,39,73.0,4.73,7.0,2.1,61.799977,7982225.0,8.7,8.6,0.43,8.5
0,214.0,1600,1.2,27.33800857,6.0,55443,13.0,2100,58.0,4.22,63.0,0.3,621.3183767,1126135777.0,27.2,28.2,0.518,9.2
1,158.0,9,7.92,0.0,88.0,0,56.5,11,8.0,4.69,87.0,0.1,1524.41222,1332892.0,1.7,1.6,0.7,11.8
0,185.0,134,0.08,211.8783404,81.0,21893,23.8,161,81.0,2.71,81.0,0.3,3634.27685,24577511.0,1.6,1.5,0.662,12.3
0,185.0,0,6.41,1902.693048,9.0,0,4.2,0,91.0,4.4,9.0,0.3,21188.11857,1315372.0,6.1,6.4,0.767,12.4
0,41.0,93,9.81,50.83901418,64.0,5736,14.8,145,62.0,9.86,64.0,8.6,336.4593923,2955662.0,6.4,6.4,0.434,10.6
1,98.0,1,1.72,8.906931168,8.0,373,61.9,1,75.0,8.9,8.0,0.1,614.271115,486466.0,4.7,4.6,0.731,12.9
0,196.0,0,4.79,219.0239836,76.0,0,4.8,0,91.0,3.98,91.0,0.3,3364.423711,247315.0,3.8,3.7,0.668,11.7
0,125.0,5,1.98,263.142699,84.0,0,48.8,6,91.0,5.1,87.0,0.1,7189.691229,917382.0,2.8,2.9,0.741,11.7
1,61.0,2,7.96,66.37840495,96.0,1617,59.9,2,96.0,8.89,96.0,0.1,464.18465,58826731.0,0.5,0.5,0.866,16.3
0,235.0,71,0.41,3.421880938,92.0,736,14.6,96,84.0,2.5,79.0,0.4,143.77651,471422.0,13.3,13.7,0.435,7.6
0,281.0,77,0.01,56.76221682,63.0,2861,16.2,106,63.0,9.42,63.0,0.1,445.8932979,284331.0,18.6,18.7,0.434,8.9
0,359.0,27,3.97,0.0,92.0,0,42.6,41,92.0,5.67,92.0,4.0,1562.239346,167192.0,3.3,3.4,0.0,0.0
1,14.0,3,1.37,379.5139945,97.0,15,52.2,4,98.0,5.57,98.0,0.1,3194.562243,112482.0,6.4,6.3,0.683,13.9
1,148.0,13,4.44,411.5645653,94.0,0,48.8,16,66.0,4.72,77.0,0.4,2754.7829,276141.0,1.3,1.3,0.692,13.0
1,19.0,0,12.21,2160.380199,97.0,2,6.0,0,96.0,8.18,96.0,0.1,14157.14416,442978.0,1.7,1.6,0.803,14.2
1,55.0,0,10.22,687.5776358,92.0,0,58.5,0,96.0,9.12,96.0,0.1,4461.89251,318499.0,0.9,0.9,0.894,18.4
1,68.0,2,8.2,971.9280384,7.0,803,64.7,2,87.0,1.82,87.0,0.1,5282.2176,3434278.0,0.5,0.5,0.903,15.9
1,16.0,6,5.91,843.7876995,8.0,2,54.7,7,84.0,4.22,84.0,0.7,5759.643,12795.0,3.3,3.2,0.703,13.0
0,285.0,25,1.15,10.73628066,75.0,262,2.1,39,74.0,4.56,72.0,2.1,583.493514,7754.0,8.9,8.8,0.423,8.1
1,17.0,0,13.43,0.0,99.0,2,62.2,0,99.0,6.52,99.0,0.1,1524.41222,1332892.0,2.0,2.1,0.663,12.1
1,88.0,0,1.62,659.8499118,98.0,47,18.7,0,98.0,7.37,98.0,0.1,4428.522898,333.0,14.3,14.5,0.622,12.0
0,222.0,12,2.86,0.0,85.0,0,46.0,16,84.0,5.67,85.0,0.2,1524.41222,1332892.0,1.3,1.2,0.622,14.4
1,124.0,0,10.8,196.3026243,92.0,0,51.8,0,93.0,8.57,92.0,0.1,1479.29634,19926.0,2.2,2.2,0.824,14.7
1,96.0,0,0.01,959.925862,95.0,6,64.0,1,94.0,2.51,98.0,0.1,18389.38433,1332892.0,3.2,3.1,0.786,14.1
1,65.0,0,6.79,8506.101443,92.0,0,56.5,0,99.0,9.59,99.0,0.1,46917.27216,29274.0,1.0,0.9,0.873,18.3
0,224.0,0,5.78,9.013493879,7.0,0,22.8,0,99.0,9.94,96.0,1.6,693.345683,151969.0,7.2,7.2,0.509,9.8
1,138.0,25,0.02,0.0,97.0,133,5.4,29,98.0,5.84,99.0,0.1,1524.41222,1332892.0,7.5,7.8,0.704,11.8
0,47.0,69,0.96,5.743393664,74.0,2321,2.5,98,73.0,5.38,74.0,10.8,419.2258149,2422145.0,3.7,3.6,0.39,9.3
0,273.0,5,9.46,456.4586664,84.0,48,57.6,6,91.0,6.63,9.0,0.4,3891.37823,462582.0,2.5,2.6,0.73,14.9
1,73.0,0,12.04,8272.306757,89.0,68,55.7,0,89.0,1.94,89.0,0.1,51126.74139,8391643.0,1.7,2.0,0.88,15.7
1,89.0,0,14.27,4264.579203,92.0,241,52.2,0,84.0,6.6,84.0,0.1,28223.55528,3866243.0,0.3,0.3,0.857,16.4
0,254.0,1,10.74,14.06141699,93.0,45,54.9,1,99.0,6.62,99.0,0.1,1244.373185,9928549.0,2.6,2.7,0.681,13.3
0,29.0,3,3.1,400.1342971,94.0,0,47.8,4,93.0,7.61,94.0,0.3,2519.737387,5971535.0,2.0,1.9,0.628,12.0
0,188.0,182,0.06,33.95837125,62.0,3825,16.0,229,77.0,2.23,76.0,0.1,747.9817455,2145652.0,11.0,11.1,0.604,10.6
1,153.0,0,1.18,345.339056,61.0,0,47.4,0,66.0,3.66,67.0,0.1,2697.961375,22534.0,1.5,1.5,0.582,10.7
0,328.0,196,1.22,22.18952246,92.0,1451,14.2,304,59.0,4.47,46.0,3.3,193.794956,7885689.0,11.4,11.1,0.346,6.6
1,14.0,0,11.14,2503.714258,92.0,0,54.1,0,95.0,8.5,95.0,0.1,18169.1891,2474.0,1.9,2.0,0.853,16.3
0,588.0,51,1.18,13.76270195,92.0,304,14.1,84,73.0,6.7,75.0,25.5,153.2594872,11376172.0,8.0,7.9,0.391,10.7
1,68.0,0,11.68,1128.050886,88.0,0,53.8,0,98.0,6.12,98.0,0.1,16372.29152,976966.0,0.9,1.0,0.805,12.5
1,137.0,12,7.68,1349.025282,92.0,6,54.0,14,88.0,9.21,83.0,0.1,7669.273916,3757452.0,1.2,1.1,0.764,15.0
0,675.0,5,2.67,57.90369752,87.0,0,27.4,6,88.0,6.3,89.0,34.8,862.9463118,1949543.0,9.3,9.2,0.437,10.7
1,178.0,7,6.2,352.9551269,84.0,0,49.3,8,88.0,4.34,89.0,1.8,3836.468771,9371338.0,3.5,3.4,0.677,12.6
0,2.0,364,0.04,30.59320769,7.0,2981,18.9,459,78.0,2.91,77.0,0.1,711.4699463,15399667.0,21.2,21.7,0.487,6.1
1,125.0,40,5.11,980.2537444,98.0,23,57.2,47,98.0,5.83,98.0,0.1,8767.92258,1192378.0,1.8,1.7,0.723,12.2
1,116.0,0,12.06,2425.403891,97.0,51,59.4,0,96.0,7.7,96.0,0.1,15893.8656,443458.0,1.7,1.7,0.8,14.3
1,199.0,0,11.84,253.4022338,93.0,3,58.1,0,94.0,6.63,94.0,0.1,16348.53121,2177322.0,2.3,2.4,0.819,16.3
1,158.0,0,3.03,918.807245,98.0,2,31.3,0,98.0,5.2,98.0,0.1,9197.26972,125244.0,7.1,7.1,0.748,14.1
0,38.0,41,1.53,31.09435342,8.0,1939,21.2,63,8.0,3.12,8.0,3.4,373.2815537,2446782.0,8.6,8.5,0.489,7.9
0,285.0,7,3.82,0.0,7.0,315,25.0,10,69.0,2.79,82.0,3.5,1524.41222,1332892.0,8.0,7.6,0.558,10.7
0,288.0,3,2.93,0.0,95.0,0,21.5,6,94.0,5.52,95.0,3.0,1524.41222,1332892.0,9.0,8.9,0.415,8.1
1,137.0,11,7.62,57.58467352,73.0,0,55.7,13,95.0,8.22,96.0,0.1,333.4376,3839379.0,1.2,1.0,0.77,16.4
1,116.0,4,0.43,68.86623298,98.0,0,62.4,4,98.0,8.39,98.0,0.1,387.324145,7574943.0,3.8,3.9,0.737,13.1
1,13.0,1,2.1,618.3614858,75.0,213,6.2,1,74.0,8.91,75.0,0.1,5424.22356,3863267.0,4.7,4.6,0.0,14.2
1,192.0,13,2.4,380.9632429,85.0,0,45.2,16,85.0,6.86,85.0,0.4,2489.955836,137286.0,1.3,1.3,0.578,10.1
1,61.0,0,7.2,1003.139804,92.0,0,57.4,0,97.0,8.96,97.0,0.1,5613.54115,33782.0,0.9,0.9,0.884,18.1
0,228.0,7,0.02,4.113190741,92.0,883,22.3,12,91.0,5.31,89.0,1.2,46.9542322,2873228.0,1.5,1.3,0.446,6.5
0,211.0,10,3.77,0.0,88.0,0,48.0,13,87.0,5.0,88.0,0.2,1524.41222,1332892.0,1.3,1.1,0.632,14.0
1,75.0,2,8.2,771.1817686,14.0,13,61.9,2,95.0,9.75,95.0,0.1,4386.69948,325755.0,0.5,0.4,0.891,15.8
1,77.0,1,9.56,5170.130703,92.0,11,55.0,1,98.0,8.52,98.0,0.1,39954.64222,16281779.0,1.0,1.0,0.885,16.5
0,171.0,6,2.74,15.36175284,95.0,0,39.6,8,99.0,6.88,96.0,1.6,113.4546,669361.0,2.7,2.7,0.557,9.9
1,144.0,12,4.37,184.3073618,85.0,6,55.0,14,85.0,6.64,85.0,0.1,7227.73968,4646646.0,2.2,2.0,0.7,13.0
0,295.0,8,7.08,76.19868936,99.0,109,46.8,9,99.0,3.73,99.0,0.1,5291.57565,153884.0,2.4,2.5,0.747,14.3
1,129.0,55,4.99,10.22840118,97.0,30,52.4,66,97.0,4.98,97.0,0.1,672.92113,11719673.0,2.0,1.9,0.694,11.4
0,277.0,5,8.86,46.19685449,92.0,1005,57.2,6,98.0,6.36,98.0,0.7,368.68998,465935.0,2.5,2.7,0.723,14.8
0,218.0,58,4.85,198.2563794,77.0,6368,22.6,74,78.0,4.37,79.0,0.1,2129.499242,93726624.0,1.0,9.7,0.662,11.4
1,63.0,0,7.38,335.5180568,86.0,1,67.1,0,73.0,8.33,73.0,0.1,2675.58259,412477.0,0.8,0.7,0.815,14.4
1,88.0,2,7.31,241.5533381,95.0,0,59.3,2,95.0,6.87,95.0,0.1,1781.3668,16661942.0,0.9,0.9,0.804,15.2
0,234.0,18,1.99,62.21817261,92.0,264,13.9,22,82.0,5.84,82.0,1.4,474.2238766,132721.0,11.5,11.6,0.47,10.0
0,289.0,1,0.49,171.7686449,88.0,143,31.3,2,89.0,8.5,89.0,3.3,1214.77118,822934.0,5.7,5.6,0.427,5.0
1,95.0,3,9.66,0.0,91.0,33,26.2,3,94.0,4.93,97.0,0.1,1524.41222,1332892.0,1.6,1.0,0.663,12.1
0,587.0,3,5.52,131.0421269,88.0,37,26.7,4,87.0,5.16,85.0,49.9,1324.996228,1893.0,8.6,8.8,0.502,9.2
1,17.0,4,1.34,321.7694175,92.0,22,5.6,4,95.0,5.36,95.0,0.1,2761.969249,9939678.0,6.4,6.3,0.667,13.5
1,195.0,0,15.07,101.1201161,9.0,0,55.2,0,95.0,5.13,94.0,0.1,885.465115,136255.0,2.2,2.3,0.805,15.7
1,182.0,0,9.4,676.5453878,92.0,0,37.7,0,97.0,6.62,97.0,0.1,5117.589923,1332892.0,4.3,4.2,0.0,14.1
1,186.0,0,7.91,12.94324581,99.0,0,29.2,0,99.0,4.17,99.0,0.1,1176.65871,82475.0,6.0,6.4,0.715,12.3
1,16.0,0,7.02,0.0,96.0,0,5.3,0,96.0,4.99,96.0,0.1,1524.41222,1332892.0,3.5,3.5,0.712,13.3
0,273.0,1,0.52,19.15664091,95.0,0,15.5,1,96.0,4.9,95.0,0.2,997.7417141,623434.0,18.3,19.1,0.0,8.4
